station_code,station_name,state,zone,address,latitude,longitude
KHTN,Khutauna,Bihar,ECR,"Khutuana, Bihar",26.494365000000002,86.397414
KJC,Kasganj City,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",27.814972,78.658063
KID,KHAIRAR JN,Uttar Pradesh,NCR,"NH-76 Banda(05192-224813), Uttar Pradesh",25.451955,80.236073
KHOH,KHOH,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.209491000000003,80.979976
KLI,Kauli,Punjab,NR,"National Highway 64, Punjab",30.418387999999997,76.51987899999999
KLAR,KULPAHAR,Uttar Pradesh,NCR,"Kulpahar, Uttar Pradesh",25.29552,79.63751
KHBJ,KHANNA BANJARI,Madhya Pradesh,WCR,"State Highway 11, Madhya Pradesh",23.897087,80.822716
KCT,Kirakat,Uttar Pradesh,NER,"Jaunpur, Uttar Pradesh",25.645355,82.924798
KJS,Krishnarajasagar,Karnataka,SWR,"Mandya District, Karnataka",12.401425999999999,76.56702899999999
KLK,Kalka,Haryana,NR,"Kalka, Haryana",30.837667,76.931759
KKL,KALA BAKRA,Punjab,NR,"Dhogri Rd, Punjab",31.4751812122,75.63034779659999
KHKT,KHOTKHOTI,Assam,NFR,"Golaghat Rd, Assam",25.952482999999997,93.754761
KDPS,KADIPUR SANI HA,Uttar Pradesh,NER,"Kadipur Sani, Uttar Pradesh",27.862753,80.779037
KITN,KHIRI TOWN,Uttar Pradesh,NER,"Kheri, Uttar Pradesh",27.902943999999998,80.788481
KOZ,KOSMA,Uttar Pradesh,NCR,"Kosma, Uttar Pradesh",27.156663,78.837282
KTM,KUTRALAM,Tamil Nadu,SR,"Kuthalam, Tamil Nadu",11.069825000000002,79.557389
KTX,KATAKHAL JN,Assam,NFR,"Hailakandi, Assam",24.83436,92.62706700000001
KRBA,Korba,Chhattisgarh,SECR,"Korba, Chhattisgarh",22.337584,82.71301299999999
KSAR,KUDALA SANGAM,Karnataka,SWR,"NH 13, Karnataka",16.306774,75.891059
KIAT,KYATSANDRA,Karnataka,SWR,"Tumkur, Karnataka",13.3161963923,77.1481127075
KRMD,Kuarmunda,Orissa,SER,"Sundargarh, Orissa",22.286675000000002,84.789851
KQD,KHAIRATABAD DCN,Andhra Pradesh,SCR,"Hyderabad, Andhra Pradesh",17.414221,78.46165
ORKI,ORKI,Rajasthan,NR,"National Highway 15, Rajasthan",30.091597,73.891318
HYA,HADIAYA,Punjab,NR,"Khudi Rd, Punjab",30.337054,75.477006
MLQ,Malkera Junction,Jharkhand,SER,"National Highway 32, Jharkhand",23.779733,86.29694900000001
KOHR,Kohir Deccan,Andhra Pradesh,SCR,"Telangana Region, Andhra Pradesh",17.608886,77.71197699999999
HMQ,HIMMATPURA,Haryana,NR,"Tohana, Haryana",29.750497,75.860597
NBKH,NABA GRAM KANKU,West Bengal,ER,"Nabagram Kakurhati, West Bengal",23.661572,88.10026
ABKA,AMBIKA KALNA,West Bengal,ER,"Kalna, West Bengal",23.211377,88.353984
KMAE,KHAMARGACHHI,West Bengal,ER,"Khamargachi, West Bengal",23.054229,88.44421
KNNK,Kanina Khas,Haryana,NWR,"MDR 124, Haryana",28.321248999999998,76.300375
KNH,Konch,Uttar Pradesh,NCR,"Kocha, Uttar Pradesh",25.99510551,79.15770702
HOJ,HAMITONGANJ,West Bengal,NFR,"Hamiltonganj, West Bengal",26.688907,89.416841
KTKL,KOTLI KALAN,Punjab,NR,"State Highway 12A, Punjab",30.0411022365,75.297550556
KOY,KHEROL,Gujarat,WR,"State Highway 237, Gujarat",23.310434,72.934133
JLM,JALIYA MATH,Gujarat,WR,"State Highway 68, Gujarat",23.227583000000003,72.877596
KSI,Kosli,Haryana,NWR,"Tumna Rd, Haryana",28.411947,76.464704
KUV,Kundara,Kerala,SR,"Kundara, Kerala",8.960373,76.67854899999999
DEC,DELHI CANTT,Delhi NCT,NR,"Mayapuri Industrial Area Phase II/Lajwanti Garden, Delhi NCT",28.613534,77.116577
KMLR,Kamalur,Chhattisgarh,ECoR,"Kamalur, Chhattisgarh",18.854521000000002,81.276887
KNPS,Kendposi,Jharkhand,SER,"National Highway 75, Jharkhand",22.294845000000002,85.73248199999999
NGTN,NAGOTHANE,Maharashtra,CR,"Raigad, Maharashtra",18.539932,73.14076899999999
KNF,Khanudih,Jharkhand,SER,"Bokaro, Jharkhand",23.820217999999997,86.19215700000001
KORI,Khori,Haryana,NWR,"State Highway 26, Haryana",28.187268,76.498091
LRD,LAR ROAD,Uttar Pradesh,NER,"Deoria, Uttar Pradesh",26.21389,83.91018299999999
LHM,LEHRA MUHABBAT,Punjab,NR,"National Highway 64, Punjab",30.236037,75.162817
LBG,LIMBGAON,Maharashtra,SCR,"Huzur Sahib Nanded, Maharashtra",19.176458097999998,77.2061342529
MASK,MAISAR KHANA,Punjab,NR,"State Highway 12A, Punjab",30.099805,75.13917000000001
LKBL,LAKHABAWAL,Gujarat,WR,"Jamnagar, Gujarat",22.409215,69.99951399999999
KZY,Kayalpattinam,Tamil Nadu,SR,"Arumuganeri, Tamil Nadu",8.566912,78.09973
KURO,Korari,Uttar Pradesh,NR,"State Highway 38, Uttar Pradesh",26.48788,80.529002
KMNP,Kishan Manpura,Rajasthan,NWR,"State Highway 19, Rajasthan",27.299546000000003,75.504945
MAI,MEHSI,Bihar,ECR,"Mehsi, Bihar",26.354898000000002,85.096319
LMT,ALMATTI,Karnataka,SWR,"Bijapur, Karnataka",16.3459,75.90050000000001
KXK,Kharkhauda,Uttar Pradesh,NR,"State Highway 18, Uttar Pradesh",28.833444999999998,77.73904300000001
LKDU,Lankalakoderu,Andhra Pradesh,SCR,"Lankala Koderu, Andhra Pradesh",16.534517,81.68124399999999
ABKP,AMBIKAPUR,Chhattisgarh,SECR,"Surguja, Chhattisgarh",23.137032,83.14510899999999
LM,LIMBDI,Gujarat,WR,"Limbdi, Gujarat",22.566039999999997,71.789599
LGO,LalgopalGanj,Uttar Pradesh,NR,"Lal Gopalganj, Uttar Pradesh",25.642195,81.630185
LAP,Lohapur,West Bengal,ER,"Sagardighi Railway Station, West Bengal",24.302357,87.963719
KUP,KUP,Punjab,NR,"Kup Khurd, Punjab",30.6007316295,75.852845957
LLJ,LalGanj,Uttar Pradesh,NR,"Lalganj, Uttar Pradesh",26.172392000000002,80.973175
CRKR,CHAURAKHERI,Rajasthan,WCR,"Chaurakher, Rajasthan",24.567234000000003,77.12201900000001
DXD,DIGOD,Rajasthan,WCR,"Kota, Rajasthan",25.196344,76.01539600000001
KJME,KAJORAGRAM,West Bengal,ER,"Near Andal, West Bengal",23.615327,87.18466500000001
MAE,Matheran,Maharashtra,CR,"Matheran, Maharashtra",18.989244,73.270911
MADA,Maonda,Rajasthan,NWR,"State Highway 13, Rajasthan",27.809478,75.827673
LNN,LONAND,Maharashtra,CR,"Jn Point Daund /Miraj /Pune, Maharashtra",18.040769,74.190477
KXA,Kuanriya,Rajasthan,NWR,"State Highway 12, Rajasthan",25.130668,74.000153
KZB,Kurumbur,Tamil Nadu,SR,"Thoothukudi, Tamil Nadu",8.585754999999999,78.03964
NCU,Nallacheruvu,Andhra Pradesh,SCR,"Chennai - Anantpur Rd, Andhra Pradesh",14.020565,78.17773399999999
LWS,LUKWASA,Madhya Pradesh,WCR,"Lukwasa, Madhya Pradesh",25.110195,77.590102
MALA,MALA,Uttar Pradesh,NER,"Pilibhit, Uttar Pradesh",28.592851,79.916972
MBO,Mairabari,Assam,NFR,"Nagaon, Assam",26.450839000000002,92.421058
MAA,MAVAL,Rajasthan,NWR,"National Highway 14, Rajasthan",24.432277,72.70044
KWI,KIVARLI,Rajasthan,NWR,"Shri Amirgadh, Rajasthan",24.5405071601,72.8424186963
MMM,MANDAPAM,Tamil Nadu,SR,"National Highway 49, Tamil Nadu",9.280516,79.157354
MJHL,MAJADA HALT,Uttar Pradesh,NR,"Majada Halt, Uttar Pradesh",28.461762,78.74320900000001
MLMG,MALLEMADUGU,Andhra Pradesh,SCR,"Khammam, Andhra Pradesh",17.3251381906,80.1605882117
MLSU,MALSAILU,Maharashtra,SCR,"Hingoli, Maharashtra",19.8680489165,77.1232376385
ABS,ABOHAR,Punjab,NR,"Abohar, Punjab",30.1393834225,74.19568617739999
MONJ,MONGLAJHORA,Assam,NFR,"Dhubri Kochugaon Rd, Assam",26.259236,89.963309
MHO,MAHPUR,Uttar Pradesh,NER,"Mahpur Bhimapar Marg, Uttar Pradesh",25.605166,83.246984
GSPR,GOSALPUR,Madhya Pradesh,WCR,"Jabalpur, Madhya Pradesh",23.381806,80.059225
MML,MADAN MAHAL,Madhya Pradesh,WCR,"Jabalpur, Madhya Pradesh",23.159475,79.920425
MLP,MALLAPUR,Karnataka,SWR,"State Highway 30, Karnataka",15.672447,75.610219
ABW,Abutara Halt,West Bengal,NFR,"Dinhata, West Bengal",26.0707762,89.5868746
MGB,Mudigubba,Andhra Pradesh,SCR,"Mudigubba, Andhra Pradesh",14.349934000000001,77.994996
MKSR,Mokalsar,Rajasthan,NWR,"Mokalsar, Rajasthan",25.625350216,72.5180445245
MYK,MAYAKONDA,Karnataka,SWR,"State Highway 47, Karnataka",14.284214,76.08138100000001
DKZ,DELHI KISHANGANJ,Delhi NCT,NR,"Sarai Rohilla, Delhi NCT",28.664731999999997,77.201256
MORA,MORAIYA,Gujarat,WR,"National Highway 8A, Gujarat",22.946834,72.454814
KRZ,KHARAWAR,Haryana,NR,"Kharawar, Haryana",28.83154,76.681044
MKDD,MUKUNDWADI HALT,Maharashtra,SCR,"Aurangabad, Maharashtra",19.859544,75.367553
ABX,AMBARI,Maharashtra,SCR,"Kinwat, Maharashtra",19.6893606972,78.2166847791
MIAL,Milaoli,Madhya Pradesh,NCR,"National Highway 3, Madhya Pradesh",26.296423,78.120963
ZARP,ZARAP,Maharashtra,KR,"Sindhudurg, Maharashtra",15.94768,73.734105
MGI,Manigachi,Bihar,ECR,"Darbhanga, Bihar",26.213719,86.146605
MHN,Mahanadi,West Bengal,NFR,"Pankhabari Rd, West Bengal",26.882301000000002,88.318628
MKRD,Machhakunda,Orissa,ECoR,"Padwa Rd, Orissa",18.566875,82.666955
MHI,Manihari,Bihar,NFR,"Manihari Railway Station, Bihar",25.343215469,87.6197250085
HLG,Hillgrove,Tamil Nadu,SR,"Nilgiris, Tamil Nadu",,
MDKD,MADHUKUNDA,West Bengal,SER,"Barakar, West Bengal",23.626630000000002,86.869091
MRJ,MIRAJ JN,Maharashtra,CR,"Maniknagar Bypass, Maharashtra",16.819946,74.638839
MNWL,MANWAL,Jammu and Kashmir,NR,"Jandrah, Jammu and Kashmir",32.769105,75.13222499999999
MDVL,MANDAVALLI,Andhra Pradesh,SCR,"Mandavalli, Andhra Pradesh",16.518809308199998,81.1607440393
CPLE,CHINPAI,West Bengal,ER,"National Highway 60, West Bengal",23.839677000000002,87.46063699999999
MJNL,MAJRI NANGAL,Rajasthan,NWR,"State Highway 52, Rajasthan",28.011996999999997,76.554869
MIN,Mihinpurwa,Uttar Pradesh,NER,"Mihinpurwa, Uttar Pradesh",28.0273441203,81.38446715209999
MME,Mul Marora,Maharashtra,SECR,"Mul, Maharashtra",20.053466,79.65827900000001
MDPB,MADHOPUR PUNJAB,Punjab,NR,"Madhopur, Punjab",32.359168000000004,75.594728
GILA,GHIALA,Punjab,NR,"MDR 42, Punjab",32.151615,75.64393899999999
MEX,MUKERIAN,Punjab,NR,"Mukerian, Punjab",31.941873,75.61183799999999
MLC,MALKISAR,Rajasthan,NWR,"Bikaner, Rajasthan",28.654232,73.862645
KVJ,KESHAVGANJ,Rajasthan,NWR,"Jawai Bandh, Rajasthan",24.856164,73.07132899999999
MV,MAYILADUTURAI JN,Tamil Nadu,SR,"Mayiladuthurai, Tamil Nadu",11.095237000000001,79.62868
NILE,NIMTITA,West Bengal,ER,"NH-34, West Bengal",24.625338,88.00764
BLRD,BALA ROAD,Gujarat,WR,"State Highway 19, Gujarat",22.80462,71.703754
MRTY,MURTI,Maharashtra,SCR,"State Highway 169, Maharashtra",18.681887,76.59157300000001
MCJ,MANJATTIDAL,Tamil Nadu,SR,"Mela Kalkandar Kottai Tiruchchirappalli 620011, Tamil Nadu",10.792057,78.731401
MZH,MAUHARI,Madhya Pradesh,SECR,"Amarkantak Rd, Madhya Pradesh",23.118661000000003,81.769465
MVD,MULVAD,Karnataka,SWR,"Bijapur, Karnataka",16.620372,75.746926
NDV,NIDVANDA,Karnataka,SWR,"NH 207, Karnataka",13.245141950999999,77.2731255127
NANR,Naranpur,Orissa,ECoR,"Naranpur Railway Station, Orissa",21.617209,85.63786800000001
NDH,Nindhar Benar,Rajasthan,NWR,"Benad Rd, Rajasthan",27.003881709799998,75.7290964111
MTH,MATAUNDH,Uttar Pradesh,NCR,"National Highway 76, Uttar Pradesh",25.418978,80.148507
NDY,Nandi Halt,Karnataka,SWR,"Nandi, Karnataka",13.384141999999999,77.71248600000001
MZQ,MAJGAON ASSAM,Assam,NFR,"National HIghway 31, Assam",26.430697,90.57413700000001
MQX,MERALGRAM,Jharkhand,ECR,"Garhwa, Jharkhand",24.19691,83.70963400000001
MYE,Mandhali,Punjab,NR,"Mandhali, Punjab",31.204703000000002,75.831855
MWF,MAGARDAHA,Uttar Pradesh,ECR,"Obra, Uttar Pradesh",24.388752999999998,82.905844
MFQ,MAHROI,Madhya Pradesh,WCR,"State Highway 10, Madhya Pradesh",23.951414,80.919501
LEK,LAKHAKHERA,Madhya Pradesh,WCR,"Lakhakhera, Madhya Pradesh",23.7639,80.574139
NDM,NIDAMANURU,Andhra Pradesh,SCR,"Vijayawada, Andhra Pradesh",16.507237,80.730551
MTR,MOTIPUR,Bihar,ECR,"National Highway 28, Bihar",26.257038720999997,85.1681972229
MRLI,Murli Halt,Jharkhand,ER,"Pakur, Jharkhand",25.017163,87.77319899999999
MWRN,Madwarani,Chhattisgarh,SECR,"Janjgir-Champa, Chhattisgarh",22.165407000000002,82.711553
NIRA,NIRA,Maharashtra,CR,"Satara, Maharashtra",18.1049649229,74.20908244200001
MTV,Matalkunta,Andhra Pradesh,SCR,"Telangana Region, Andhra Pradesh",17.768291,77.56294000000001
MSTH,Misrikh Tirath,Uttar Pradesh,NR,"Sitapur, Uttar Pradesh",27.422483999999997,80.530303
MRIJ,Murliganj,Bihar,ECR,"Murliganj, Bihar",25.888506,87.000446
MGWN,MAHGAWAN HALT,Uttar Pradesh,NR,"Nawab Yousuf Rd, Uttar Pradesh",25.817255999999997,82.69625099999999
DDD,DHONDHA DIH,Uttar Pradesh,NER,"MDR 94E, Uttar Pradesh",25.672848,83.79552
KHED,KHED,Maharashtra,KR,"Khed, Maharashtra",17.712059,73.40881499999999
AT,ASNOTI,Karnataka,KR,"Uttara Kannada, Karnataka",14.876286,74.147683
MTM,Machilipatnam,Andhra Pradesh,SCR,"Machilipatnam, Andhra Pradesh",16.171258,81.137763
OSA,AUSA ROAD,Maharashtra,CR,"State Highway 77, Maharashtra",18.3772296262,76.4079921729
NMD,NOMODA,Rajasthan,WCR,"MDR 111, Rajasthan",26.280074,76.57945000000001
HDGR,HADGAON ROAD,Maharashtra,SCR,"Nanded, Maharashtra",19.332338999999997,77.722863
PRJ,PRANTIJ,Gujarat,WR,"National Highway 8, Gujarat",23.439324000000003,72.862688
NRV,NARIYAR,Bihar,ECR,"Nariyaar, Bihar",26.240375999999998,85.217642
NRY,Nyoriya Husenpur,Uttar Pradesh,NER,"Neoria Husainpur, Uttar Pradesh",28.734528,79.88966099999999
PPF,PIPLAJ,Rajasthan,NWR,"Beawar, Rajasthan",26.164809,74.377466
APA,AMARPURA,Rajasthan,NWR,"Kharwa, Rajasthan",26.110972999999998,74.249302
NUQ,NAGAR UNTARI,Jharkhand,ECR,"Garhwa, Jharkhand",24.285735,83.51416499999999
SBC,BANGALORE CITY JN,Karnataka,SWR,"Bengaluru, Karnataka",12.977595,77.56808299999999
GED,GULEDAGUDDA RD,Karnataka,SWR,"SH 44, Karnataka",16.069516,75.69565899999999
NBL,NIMBAL,Karnataka,SWR,"Bijapur, Karnataka",17.118384,75.859907
NVG,Nawagaon,Madhya Pradesh,CR,"Nayagaon, Madhya Pradesh",22.088704,78.436386
NIL,Nilambur Road,Kerala,SR,"Nilambur, Kerala",11.278805,76.254779
NOMD,Noamundi,Jharkhand,SER,"National Highway 215, Jharkhand",22.15311,85.513684
ACH,Achalganj,Uttar Pradesh,NR,"Bithar, Uttar Pradesh",26.444642,80.54541499999999
OSRA,Osra,Madhya Pradesh,WR,"Madhya Pradesh, Madhya Pradesh",23.1782623,75.77929449999999
PAGM,Pennada Agraharam,Andhra Pradesh,SCR,"West Godavari, Andhra Pradesh",16.541296,81.577652
NLN,NAILALUNG,Assam,NFR,"TV Centre Road, Assam",25.7743785055,93.3888097504
OTN,OATING,Assam,NFR,"National Highway 39, Assam",26.429808896500003,93.9872737866
NZR,NAZIRA,Assam,NFR,"Nazira Ali, Assam",26.905961,94.72847999999999
NMN,Namanasamudram,Tamil Nadu,SR,"Namunasamudiran, Tamil Nadu",10.327487,78.777507
NPU,Nadiapur,Tripura,NFR,"Nadiapur, Tripura",24.385641000000003,92.204092
NNX,NANAUTA,Uttar Pradesh,NR,"MDR 2W, Uttar Pradesh",29.712202,77.442397
OEL,OEL,Uttar Pradesh,NER,"Oel, Uttar Pradesh",27.819798,80.74816
PD,PHARADAHAN,Uttar Pradesh,NER,"SH 21, Uttar Pradesh",27.993457,80.631949
NSA,Nishangara,Uttar Pradesh,NER,"Uttar Pradesh, Uttar Pradesh",28.112457,81.311271
OGM,Oorgaum,Karnataka,SWR,"KGF, Karnataka",12.95409,78.259747
MHUR,Mohanpur,Jharkhand,ER,"Mohanpur, Jharkhand",24.488460999999997,86.78564800000001
ONR,Coonoor,Tamil Nadu,SR,"Coonoor, Tamil Nadu",11.343714,76.791337
OBM,Obalapuram,Andhra Pradesh,SWR,"Bellary-Hiriyur Rd, Andhra Pradesh",15.009799000000001,76.836422
KPRR,KOTAPAR ROAD,Chhattisgarh,ECoR,"Bhansuli Kotpad PMGSY Rd, Chhattisgarh",19.041434,82.30895
PIP,PIPLIA,Madhya Pradesh,WR,"Panth Pipalia, Madhya Pradesh",24.203692999999998,75.007483
PNF,PANGAON,Maharashtra,SCR,"Pangaon, Maharashtra",18.634293,76.635315
PNRA,PANIARA,Uttar Pradesh,NER,"National Highway 29, Uttar Pradesh",25.902065,83.525851
PRLI,PARLI VAIJNATH,Maharashtra,SCR,"Parli-Vaijnath, Maharashtra",18.853005,76.524424
HRDR,HARSAR DEHRI,Himachal Pradesh,NR,"Harsar Dehri, Himachal Pradesh",32.104872,76.03849100000001
RKH,RAKHIYAL,Gujarat,WR,"Rakhiyal, Gujarat",23.260621,72.903803
PLK,PALIA KALAN,Uttar Pradesh,NER,"Palia Kalan, Uttar Pradesh",28.426644,80.582392
KVL,KIZHELUR,Tamil Nadu,SR,"THIRUKKANNANGUDI Rd, Tamil Nadu",10.754287999999999,79.743134
PPA,PIPRA,Bihar,ECR,"National Highway 28, Bihar",26.489784,84.98573499999999
PDL,PENDEKALLU,Andhra Pradesh,SCR,"Kurnool, Andhra Pradesh",15.374513,77.647361
BDRL,BYADARAHALLI,Karnataka,SWR,"State Highway 17, Karnataka",12.5019534049,76.7520832336
Y,YELIYUR,Karnataka,SWR,"Bangalore-Mysore Rd, Karnataka",12.5106209267,76.82957502260001
PUU,Punalur,Tamil Nadu,SR,"Punalur, Tamil Nadu",9.023336,76.916104
HJI,HOJAI,Assam,NFR,"Hojai Rd. Ph:- 03674-252136., Assam",26.001794,92.851752
RHI,Rakhi,Rajasthan,NWR,"MDR 13, Rajasthan",25.6871480115,72.5544692444
MHBG,Mahadev Buzurg,Uttar Pradesh,NER,"Mahadeva Buzrug, Uttar Pradesh",27.451000999999998,82.87452
PGC,Panchgachia,Bihar,ECR,"Station Rd, Bihar",25.969294,86.59822100000001
PGP,Panduranga Pura,Andhra Pradesh,SCR,"Manuguru, Andhra Pradesh",17.718238,80.76459
PRTN,Pratapnagar,Gujarat,WR,"Vadodara, Gujarat",22.281143,73.210289
RRJ,RAMARAJU PALLI,Andhra Pradesh,SCR,"Rayalaseema Region, Andhra Pradesh",15.041948,77.61736699999999
KVTA,KARUVATTA HALT,Kerala,SR,"Ashramam- Pulipra, Kerala",9.316791,76.431242
PLM,PANELI MOTI,Gujarat,WR,"Paneli Moti, Gujarat",21.874341,70.15264699999999
RTGH,Ratangarh Junction,Rajasthan,NWR,"Ratangarh, Rajasthan",28.0665867073,74.6236025668
PMH,Parao Mahna,Punjab,NR,"Mehna, Punjab",30.811762,75.272772
PLSN,Palsana,Rajasthan,NWR,"Palsana, Rajasthan",27.484876,75.38008
RNW,Renwal,Rajasthan,NWR,"Kishangarh Renwal, Rajasthan",27.149463,75.356234
CTT,CHITRASANI,Gujarat,NWR,"Chitrasani, Gujarat",24.267557999999998,72.488653
IQG,IQBAL GADH,Gujarat,NWR,"Banaskantha, Gujarat",24.3460328561,72.5337815405
SZA,SAROTRA ROAD,Gujarat,NWR,"Sarotra, Gujarat",24.377144,72.592045
NANA,NANA,Rajasthan,NWR,"Nana, Rajasthan",24.925895,73.110095
EL,ELAMANUR,Tamil Nadu,SR,"NH 67, Tamil Nadu",10.879069,78.57336000000001
RR,RICHHA ROAD,Uttar Pradesh,NER,"State Highway 37, Uttar Pradesh",28.717268999999998,79.488904
RGH,RAMGARHWA,Bihar,ECR,"NH 28A, Bihar",26.873842826500002,84.7971486487
SES,SEMARI,Rajasthan,NWR,"MDR 11, Rajasthan",24.07001,73.841822
PUC,PUDUCHATIRAM,Tamil Nadu,SR,"NH 45A, Tamil Nadu",11.5405299099,79.7303939545
RHA,Ranaghat Junction,West Bengal,ER,"Ranaghat, West Bengal",23.173344,88.568184
PVL,PASUPATIKOVIL,Tamil Nadu,SR,"Ayyampet, Tamil Nadu",10.884228,79.19204
RPZ,Ranapratapnagar,Rajasthan,NWR,"Udaipur, Rajasthan",24.582417,73.72805600000001
RAGM,RAJAGAMBIRAM,Tamil Nadu,SR,"Rajagambeeram, Tamil Nadu",9.725053,78.409255
CVD,CHAVADIPALAIYAM,Tamil Nadu,SR,"SH 84, Tamil Nadu",11.255404,77.800933
RCRA,Ramchaura,Uttar Pradesh,NER,"National Highway 29, Uttar Pradesh",26.9979518998,83.26840578
RJAK,RAJNAGAR,Madhya Pradesh,NCR,"Rajnagar, Madhya Pradesh",24.903476070500002,79.8769002625
DPL,DANAULI PHLWRIA,Bihar,ECR,"Danauli Phlwria, Bihar",25.420471,86.24940600000001
SFE,Sanodiya,Rajasthan,NWR,"Hingonia, Rajasthan",27.011243999999998,75.279108
DMD,DHARMADAM,Kerala,SR,"Kannur District, Kerala",11.778949,75.46377
QLD,QUILANDI,Kerala,SR,"Quilandi, Kerala",11.446139,75.693924
SK,SAKHUN,Rajasthan,NWR,"Ajmer, Rajasthan",26.7380786343,75.0911894116
HNHL,Harnahalli,Karnataka,SWR,"Harnahalli, Karnataka",14.04849031,75.45828601
RMV,RAMAVARAPPADU,Andhra Pradesh,SCR,"Vijayawada, Andhra Pradesh",16.5262013806,80.67971387700001
DEOR,DIYODAR,Gujarat,WR,"Banaskantha, Gujarat",24.113489,71.770888
PFL,PIPRALA,Gujarat,WR,"National Highway 15, Gujarat",23.652483999999998,71.097619
RMP,RAHIMATPUR,Maharashtra,CR,"Satara, Maharashtra",17.612152,74.17217
RRP,Rairangpur,Orissa,SER,"Mayurbhanj, Orissa",22.440956,86.16420749999999
PTPR,Pratabpur,Uttar Pradesh,NER,"Pilibhit, Uttar Pradesh",28.4764188903,79.8145455212
RSNR,Rai Singh Nagar,Rajasthan,NWR,"Raisinghnagar, Rajasthan",29.535956,73.450472
RNB,Ranpura,Rajasthan,NCR,"Rajpura, Rajasthan",26.579427,77.44262
RSA,Risama,Chhattisgarh,SECR,"Durg Rajhara Rd, Chhattisgarh",21.058881000000003,81.324776
RLX,Ramanujampalli,Andhra Pradesh,SCR,"Ramanujampalli Station, Andhra Pradesh",14.440531,77.87191
AWR,ALWAR,Rajasthan,NWR,"Alwar, Rajasthan",27.559273,76.62126500000001
ROL,Rajuli,Maharashtra,SECR,"Rajoli, Maharashtra",20.171116,79.703505
MRB,MUNIRABAD,Karnataka,SWR,"Munirabad, Karnataka",15.308524,76.335537
RTK,Ramtek,Maharashtra,SECR,"Ramtek, Maharashtra",21.400715,79.326499
RIM,Rajim,Chhattisgarh,SECR,"Nawapara Nagar, Chhattisgarh",20.969475,81.867426
SJNP,SUJANPUR,Punjab,NR,"Sujanpur, Punjab",32.31198,75.61346499999999
SGRA,SANGARIA,Rajasthan,NWR,"Sangariya, Rajasthan",29.792507999999998,74.466053
JSR,JASRA,Uttar Pradesh,NCR,"Jasra, Uttar Pradesh",25.280002,81.774617
SBHR,Subrahmanya Road,Karnataka,SWR,"Nettana Railway Station, Karnataka",12.7312724613,75.5576150342
SCL,SILCHAR,Assam,NFR,"03842-263094, Assam",24.830337999999998,92.786795
SHM,KOLKATA SHALIMAR,West Bengal,SER,"Howrah/Kolkata, West Bengal",22.555508,88.315615
SCO,SATUNA,Maharashtra,SCR,"Satona, Maharashtra",19.494861,76.34805200000001
SAPT,Sugapahari,Jharkhand,ER,"Madhupur, Jharkhand",24.278919666,86.5687357202
SAF,SALKHAPUR,Uttar Pradesh,NR,"Kathiravan Paramalpatti Rd, Uttar Pradesh",25.655084,82.680471
SOD,SOJAT ROAD,Rajasthan,NWR,"Pali, Rajasthan",25.862203,73.75567199999999
SMV,Sumaoli,Madhya Pradesh,NCR,"State Highway 2, Madhya Pradesh",26.372988907099998,77.9154615387
SGRL,SINGRAULI,Madhya Pradesh,ECR,"Singrauli, Madhya Pradesh",24.204257000000002,82.642735
SKW,Sheikhupur,Uttar Pradesh,NER,"State Highway 33, Uttar Pradesh",28.003861999999998,79.10472999999999
SAK,Sak Bahadurpur,Gujarat,WR,"Vadodara, Gujarat",22.178375,73.559848
SAHI,SATHI,Bihar,ECR,"Paroraha, Bihar",27.015884999999997,84.503862
SFA,SANHERA HALT,Uttar Pradesh,NR,"Sunehra/Khekra, Uttar Pradesh",28.903375,77.28233900000001
SFDE,SAFIDON,Haryana,NR,"Safidon, Haryana",29.39793,76.66142400000001
SD,SIDHAULI,Uttar Pradesh,NER,"Sidhauli, Uttar Pradesh",27.281001999999997,80.837587
SDG,SAHADAI BUZURG,Bihar,ECR,"Buzurg, Bihar",25.6614908641,85.4550875531
SGDP,Sagadapata,Orissa,ECoR,"Orissa, Orissa",21.244692,85.909396
SLGR,SIMALUGURI JN,Assam,NFR,"way to SLGR, Assam",26.917281,94.756816
SG,SHAHGARH,Uttar Pradesh,NER,"Pilibhit, Uttar Pradesh",28.559235,80.043015
MNI,MANGAON,Maharashtra,KR,"Lonere - Mangaon, Maharashtra",18.247286000000003,73.275679
KXJ,Karimganj Junction,Assam,NFR,"Karimganj Town, Assam",24.860717,92.373769
HAA,HARWADA,Karnataka,KR,"Kochi - Panavel Rd, Karnataka",14.740761999999998,74.259657
ANKL,ANKOLA,Karnataka,KR,"Uttara Kannada, Karnataka",14.645347,74.332936
SDC,SAIDABAD,Uttar Pradesh,NER,"Handia, Uttar Pradesh",25.379137,82.12019500000001
SPRM,Sitapuram Halt,Orissa,ECoR,"Paralakhemundi, Orissa",18.814443,83.982854
SLPM,Shivalingapuram,Andhra Pradesh,ECoR,"Coastal Andhra Region, Andhra Pradesh",18.196655,83.066187
RYC,Rayakkottai,Tamil Nadu,SWR,"Hosur- Dharmapuri Highway, Tamil Nadu",12.514891,78.027508
SBW,Shewbabudih,Jharkhand,SER,"Sbewbabudi, Jharkhand",23.659482,86.390668
SDI,Sagardighi,West Bengal,ER,"Murshidabad District, West Bengal",24.287789,88.105398
